filename,width,height,class,xmin,ymin,xmax,ymax
image_82_png.rf.517f29da9c6fc89ecbc48c7d93487e30.jpg,640,640,ball,362,574,378,594
image_82_png.rf.517f29da9c6fc89ecbc48c7d93487e30.jpg,640,640,ball,221,557,232,579
image_82_png.rf.517f29da9c6fc89ecbc48c7d93487e30.jpg,640,640,bigGoal,43,298,60,367
image_82_png.rf.517f29da9c6fc89ecbc48c7d93487e30.jpg,640,640,smallGoal,536,323,552,369
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,477,230,491,247
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,95,354,108,371
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,156,190,169,207
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,252,437,265,454
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,89,506,102,522
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,353,371,364,387
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,390,114,402,131
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,479,119,492,136
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,292,261,304,277
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,524,287,537,302
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,291,173,302,189
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,465,390,478,406
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,531,501,546,519
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,497,125,509,141
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,ball,518,111,530,127
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,bigGoal,43,296,57,370
image_8_png.rf.3d94b44f8d666905c78b44bd68359155.jpg,640,640,smallGoal,536,325,551,365
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,75,387,88,404
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,229,352,240,369
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,312,346,324,362
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,502,355,515,371
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,213,550,226,567
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,272,233,284,248
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,219,253,230,268
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,389,313,401,330
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,189,363,201,380
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,280,299,292,313
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,292,508,304,525
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,336,292,348,308
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,45,564,61,581
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,292,563,305,580
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,233,296,245,311
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,ball,294,281,306,296
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,smallGoal,536,325,551,366
image_71_png.rf.4c3126353e6bc1751787e6626015fc17.jpg,640,640,bigGoal,44,296,58,370
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,504,225,516,240
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,103,441,116,457
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,155,341,168,357
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,213,470,226,487
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,468,353,480,371
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,424,380,436,396
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,504,111,518,127
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,124,127,136,143
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,130,416,142,432
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,430,256,443,272
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,73,557,86,575
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,537,544,550,561
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,527,164,539,181
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,477,511,491,528
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,428,491,441,508
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,ball,273,231,285,246
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,smallGoal,537,326,551,365
image_29_png.rf.55fa828090c95b2e3a89e61e56fc0828.jpg,640,640,bigGoal,43,297,57,370
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,bigGoal,44,288,61,371
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,smallGoal,534,315,553,375
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,504,204,518,223
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,434,371,447,386
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,460,431,472,448
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,461,573,474,591
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,515,563,530,582
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,248,565,261,582
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,234,545,246,563
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,246,531,258,549
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,205,562,218,579
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,154,101,167,118
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,353,229,366,245
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,282,298,295,315
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,262,319,274,335
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,252,310,264,328
image_38_png.rf.548450ced7ca1c996011a8391ac314e1.jpg,640,640,ball,390,165,402,182
image_79_png.rf.500fb386b2a6e3b4dd64732883a81641.jpg,640,640,bigGoal,43,299,59,372
image_79_png.rf.500fb386b2a6e3b4dd64732883a81641.jpg,640,640,smallGoal,539,327,552,365
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,218,290,229,306
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,419,436,430,452
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,291,173,302,189
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,202,335,214,351
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,336,478,350,495
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,500,527,515,543
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,354,257,366,272
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,220,336,232,351
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,286,335,298,349
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,bigGoal,43,296,57,369
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,354,290,367,305
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,smallGoal,536,326,549,365
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,202,313,214,327
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,224,320,237,335
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,215,313,226,328
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,366,276,377,290
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,353,276,367,291
image_17_png.rf.66d9e41e926a72a27516944a7d88ca29.jpg,640,640,ball,366,293,378,309
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,324,392,336,408
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,499,193,511,209
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,156,102,169,117
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,330,211,340,226
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,291,556,304,573
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,577,363,588,379
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,251,311,262,327
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,538,339,550,353
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,53,564,68,581
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,43,349,54,365
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,282,301,293,316
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,289,332,308,349
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,558,363,566,379
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,263,318,275,333
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,286,333,298,348
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,bigGoal,44,295,58,353
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,ball,301,332,311,348
image_53_png.rf.621d80f51875e887947c5cb8fd83851f.jpg,640,640,smallGoal,535,321,553,369
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,75,388,88,405
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,228,352,240,369
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,502,355,515,371
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,312,346,324,362
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,272,232,284,248
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,389,313,401,330
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,219,253,230,268
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,189,363,202,380
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,280,299,292,314
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,45,564,60,581
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,233,296,245,311
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,336,292,348,308
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,294,281,306,296
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,smallGoal,536,326,551,366
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,bigGoal,43,295,57,370
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,261,575,272,591
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,254,546,267,563
image_75_png.rf.51b81409c1d0e51e5dbdd24cb9bc7dee.jpg,640,640,ball,270,572,281,588
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,75,387,88,404
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,228,352,240,369
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,199,554,211,571
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,312,346,324,362
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,502,355,515,371
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,219,253,230,268
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,272,233,284,248
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,389,313,401,330
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,189,363,202,380
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,280,299,292,313
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,292,508,304,525
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,45,564,60,581
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,336,292,348,308
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,233,296,245,311
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,ball,294,281,306,296
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,smallGoal,536,327,551,367
image_73_png.rf.4fa68155b313c3cb5e63cfff751ac8e9.jpg,640,640,bigGoal,43,297,57,369
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,324,392,337,408
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,156,102,168,117
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,330,211,340,226
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,425,481,438,498
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,502,316,515,332
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,412,237,425,253
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,251,311,262,327
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,531,563,546,581
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,291,557,303,573
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,263,318,275,333
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,smallGoal,536,325,551,366
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,460,574,475,591
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,282,301,293,316
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,516,543,529,560
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,310,571,323,588
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,286,333,298,348
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,ball,301,332,311,348
image_42_png.rf.721d6f56176f4207a43b615a573ffa46.jpg,640,640,bigGoal,43,295,57,369
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,392,474,404,489
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,99,168,111,184
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,387,347,399,364
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,155,341,168,357
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,438,375,450,391
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,366,272,378,288
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,382,220,393,235
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,469,172,482,189
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,167,568,179,584
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,291,173,302,189
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,524,248,538,266
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,522,431,536,447
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,ball,482,505,495,521
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,bigGoal,43,296,57,369
image_22_png.rf.5b35141da24eb191e0b4a03fa195e4c9.jpg,640,640,smallGoal,536,325,550,365
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,325,392,337,408
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,156,102,169,117
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,329,211,340,226
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,426,482,438,498
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,502,316,515,332
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,412,237,425,253
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,251,311,262,327
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,531,563,547,581
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,291,557,303,573
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,263,318,275,333
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,461,575,475,592
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,282,301,293,316
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,smallGoal,536,326,551,366
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,299,331,309,346
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,310,571,323,588
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,516,543,530,560
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,ball,286,333,298,348
image_41_png.rf.6f917e079cac88c258692be9a3006117.jpg,640,640,bigGoal,42,295,59,373
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,4,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,11,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,29,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,0,51,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,0,69,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,0,93,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,68,0,116,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,85,0,133,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,0,155,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,125,0,173,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,147,0,195,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,164,0,212,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,0,237,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,0,260,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,229,0,277,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,251,0,299,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,0,317,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,0,341,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,0,364,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,333,0,381,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,0,403,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,0,421,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,397,0,445,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,420,0,468,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,437,0,485,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,0,507,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,477,0,525,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,499,0,547,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,516,0,564,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,0,589,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,0,611,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,581,0,629,52
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,12,59
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,0,11,59
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,18,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,0,36,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,13,0,61,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,35,0,83,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,52,0,100,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,74,0,122,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,92,0,140,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,117,0,165,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,139,0,187,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,156,0,204,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,179,0,227,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,196,0,244,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,221,0,269,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,243,0,291,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,260,0,308,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,283,0,331,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,300,0,348,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,322,0,370,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,340,0,388,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,364,0,412,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,387,0,435,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,404,0,452,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,426,0,474,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,444,0,492,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,469,0,517,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,491,0,539,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,508,0,556,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,531,0,579,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,548,0,596,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,573,0,621,76
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,5,636,77
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,12,12,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,12,12,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,12,51,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,12,155,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,12,260,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,12,403,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,12,507,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,12,611,92
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,19,29,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,19,69,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,19,93,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,68,19,116,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,85,19,133,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,125,19,173,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,147,19,195,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,164,19,212,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,19,237,99
